ST001D01T,ST004D01T,ST268Q01JA,ST268Q04JA,ST268Q07JA,AGE,IMMIG,MISCED,ESCS,PV1MATH,PV2MATH,PV3MATH,PV4MATH,PV5MATH,PV6MATH,PV7MATH,PV8MATH,PV9MATH,PV10MATH,SC064Q05WA,SC064Q06WA,SC064Q01TA,SC064Q02TA,SC064Q04NA,SC064Q03TA,SC064Q07WA,SCHSIZE,MCLSIZE,LV_SMP
10,2,2,2,3,16.25,1,8,-0.5471,634.867,615.94,641.325,634.327,616.045,663.673,576.316,605.43,586.734,601.66,10,37,70,96,88,25,0,340,33,0.8399009373508186
10,1,1,1,4,15.42,1,8,0.3351,620.842,563.078,549.848,618.117,587.14,603.168,614.059,585.204,613.38,595.547,26,0,43,31,0,10,3,607,23,0.6176589281026943
10,1,4,4,4,15.83,1,4,1.0374,466.8,494.652,485.138,525.247,521.231,492.706,494.469,496.609,453.037,494.441,16,15,71,89,22,23,0,1107,33,-0.40010134716757323
9,1,3,2,4,15.33,1,4,-0.3985,486.866,468.902,464.912,446.113,453.497,417.311,431.269,480.637,479.332,478.249,2,1,1,7,0,4,0,799,28,-0.7150643531828215
10,2,2,2,3,15.33,1,4,-0.878,496.217,414.406,443.131,440.857,425.415,467.198,430.841,409.108,476.056,367.927,20,10,10,10,0,5,2,677,23,-0.9470592633754209
9,1,2,1,3,15.33,1,8,0.5789,414.487,426.465,429.835,439.527,398.92,410.847,404.489,401.085,437.67,394.777,50,30,40,10,20,20,0,622,28,-1.158820435779584
10,1,3,1,3,16.17,1,4,-0.7205,530.683,551.551,561.551,590.231,580.414,563.844,572.076,603.266,591.185,524.225,9,7,11,8,1,5,0,600,18,0.3378993006412583
10,2,3,3,3,16.17,1,8,-0.3655,544.548,546.278,571.053,547.293,501.764,529.365,524.022,538.668,549.867,501.736,10,0,10,10,0,5,0,596,23,0.026117791838982028
10,1,4,4,4,15.83,1,7,0.9242,794.942,782.61,797.289,811.886,799.039,770.015,752.418,808.362,802.724,774.743,15,17,18,17,20,22,22,394,23,2.540972769082406
10,2,1,1,3,16.08,1,4,-1.5537,364.091,324.854,321.786,352.346,364.105,374.118,333.274,360.291,363.932,281.944,22,2,37,13,0,13,0,745,23,-1.8692355293571097
10,2,2,2,4,15.75,1,8,0.7378,627.308,574.495,587.99,591.944,654.137,623.43,616.544,645.301,655.364,575.309,30,30,30,80,0,10,1,623,23,0.8164422141313407
10,2,3,1,4,15.42,1,4,1.02,574.583,594.149,582.445,532.68,622.892,547.698,560.592,586.361,588.085,588.68,20,10,20,12,10,10,0,729,23,0.44519922836465053
10,1,2,2,4,15.75,1,8,1.5043,541.317,568.71,554.761,554.706,544.114,569.671,603.622,511.945,580.15,561.164,0,0,1,1,0,0,0,686,23,0.261386450507914
10,1,2,2,4,16,1,4,-0.463,492.131,468.537,507.382,506.924,463.51,497.944,482.353,442.446,483.123,496.624,20,50,50,100,0,30,2,838,28,-0.4818640762409676
10,1,1,1,4,16.08,1,5,0.5158,558.347,567.475,634.438,612.389,634.761,603.319,588.617,589.264,592.309,546.704,12,5,68,100,0,10,4,1214,28,0.593827355400022
10,2,1,1,4,15.58,1,8,0.1595,491.929,476.315,438.987,476.319,480.556,432.496,402.662,439.528,492.693,509.478,68,68,69,68,23,29,0,432,28,-0.6814453409744866
9,2,4,4,4,15.33,1,8,0.3352,471.769,515.441,432.813,441.966,411.392,477.658,406.029,482.03,438.513,475.73,30,20,10,20,20,10,1,628,28,-0.7681296581853156
10,1,4,4,4,16.08,1,4,0.0876,477.372,487.478,597.72,600.756,459.768,542.111,557.423,482.313,497.237,544.084,52,100,99,100,0,90,0,208,23,-0.07988438085296905
10,1,3,2,3,16.17,1,9,1.0506,560.521,570.332,587.382,562.462,568.034,496.828,572.775,558.431,512.326,553.837,5,1,5,5,100,2,0,526,18,0.21208257662948887
10,1,2,1,3,15.92,1,10,0.7647,515.164,580.28,517.595,499.801,525.402,548.506,531.142,503.693,535.997,542.668,10,0,40,40,100,100,0,824,23,-0.026900840126064918
10,1,1,1,1,16,1,4,0.1145,394.24,392.245,319.912,368.243,363.617,365.79,352.681,359.644,452.552,418.474,25,15,27,39,2,37,1,871,28,-1.5254938304243846
10,1,4,3,4,15.67,1,9,2.093,498.201,483.304,491.518,446.331,481.225,490.406,446.715,506.895,521.465,491.468,80,80,80,80,15,15,0,576,28,-0.4664807812605659
10,2,2,2,3,15.92,1,8,0.6625,363.749,404.614,427.042,386.655,426.715,396.893,370.662,411.227,404.565,436.177,70,55,70,50,5,5,4,922,23,-1.2881912137878355
10,2,2,2,2,15.83,1,4,-0.4782,383.457,338.124,429.171,391.184,394.87,403.846,371.61,371.201,413.304,361.743,93,90,90,90,89,90,91,286,18,-1.4554295276675286
10,2,2,1,4,15.75,1,4,-0.2276,504.204,536.227,457.162,509.342,484.333,492.971,504.651,488.462,465.378,520.46,30,30,30,30,0,2,1,721,28,-0.3611509288844029
10,2,1,1,3,15.67,1,4,0.024,455.294,451.67,433.816,452.361,439.521,413.3,444.875,420.331,396.955,434.331,31,23,17,22,0,7,0,578,18,-0.9764639145124137
10,2,1,1,1,15.83,1,4,0.2662,496.3,528.696,539.583,463.664,514.362,525.006,522.029,528.86,533.792,483.35,5,0,5,16,0,3,0,658,23,-0.19030333865990554
10,2,2,2,4,16.17,1,8,0.2971,503.6,490.602,464.29,499.396,493.343,471.435,443.434,492.629,459.809,478.092,9,17,11,22,3,25,0,938,23,-0.5273042687031971
10,2,4,2,4,15.83,1,9,1.2049,778.413,855.845,762.956,830.043,763.119,868.445,825.332,816.898,782.577,880.097,70,10,70,70,3,5,0,260,13,2.810165745205951
10,2,1,2,2,16.08,1,4,-0.1634,517.248,462.74,516.544,521.085,502.884,528.499,538.229,487.007,558.588,535.816,10,20,20,30,0,20,0,763,33,-0.15639347457967157
9,2,1,1,3,15.33,1,4,-1.6799,492.554,454.917,518.289,445.07,508.881,473.251,492.476,412.568,422.898,459.526,93,1,37,36,32,19,0,321,18,-0.6411736312070127
10,2,1,1,3,15.67,1,4,-0.9773,437.634,497.533,475.871,404,471.944,366.289,438.631,485.113,405.243,443.395,95,95,80,89,61,100,0,324,23,-0.895730644570973
10,1,2,1,3,15.58,1,4,-0.2464,469.328,465.267,463.248,417.388,463.454,441.599,428.555,420.315,414.373,417.152,70,0,71,71,0,1,0,869,23,-0.9190638127742001
10,2,1,1,4,15.67,1,8,1.6492,415.936,381.08,403.307,433.262,458.79,445.122,451.962,380.217,434.459,420.145,60,31,61,20,60,19,2,246,23,-1.0918861053534428
10,2,4,3,4,15.92,1,4,-0.5135,491.038,474.4,453.099,451.291,504.404,465.082,465.168,478.333,497.558,460.574,50,15,50,30,0,5,5,524,18,-0.5815563793669359
10,2,3,3,4,16,1,4,0.6242,386.757,399.445,387.294,412.286,433.2,403.815,394.254,416.444,383.726,363.785,20,21,39,39,3,63,0,924,28,-1.3345865318780605
10,1,3,3,4,16.17,1,4,0.3512,576.285,647.768,579.359,597.247,588.412,573.069,577.231,581.048,575.78,604.575,26,0,43,31,0,10,3,607,23,0.5669719504255873
10,1,3,3,3,15.58,1,8,1.2195,668.588,686.389,737.136,667.25,689.588,693.253,669.164,653.074,725.995,669.042,50,6,74,25,57,82,2,700,23,1.5172540168659154
10,1,2,3,2,15.75,1,3,-0.4736,299.793,343.74,294.499,300.418,342.65,223.644,248.475,261.703,254.838,286.4,50,39,33,50,18,5,1,640,23,-2.450350532913861
10,2,1,1,3,16,1,4,-0.7976,552.91,576.48,620.62,533.031,574.582,606.545,540.039,598.453,587.109,560.425,10,3,10,5,0,2,0,658,23,0.4177240301141699
10,2,2,1,4,15.75,1,4,-1.1335,607.512,598.473,590.328,609.33,544.91,586.627,556.814,537.981,616.517,599.565,100,100,100,100,2,100,100,436,23,0.5154908248761946
10,1,3,1,4,15.67,1,4,0.6032,423.511,424.82,396.789,418.507,405.068,421.918,427.779,399.008,468.278,376.374,40,0,40,20,0,2,0,868,23,-1.153974948067235
10,1,2,3,4,15.5,1,8,1.221,658.955,690.416,682.932,617.702,671.927,698.969,620.351,615.56,661.424,669.853,47,14,90,29,0,4,0,763,23,1.2482155762373266
10,2,3,3,3,16,1,8,0.2775,622.71,703.388,643.115,678.858,659.991,685.65,649.157,648.104,660.535,648.114,70,70,70,70,70,71,10,214,18,1.2599518042400712
10,1,1,1,1,15.5,1,4,-0.9018,476.347,463.471,460.943,409.894,520.305,412.133,453.654,472.365,401.428,438.929,2,0,10,5,0,10,0,448,18,-0.8120417861538
10,1,1,1,4,16.25,1,8,1.1621,633.61,599.007,644.101,621.656,597.815,598.477,636.072,616.912,626.955,623.64,78,0,91,100,3,100,0,376,23,0.8623344723021453
10,1,3,3,4,15.5,1,4,0.6497,541.675,583.831,599.475,590.182,579.454,590.004,555.637,585.365,572.242,547.826,40,30,40,20,5,1,1,108,23,0.4134160527728473
10,2,4,3,4,15.42,1,8,-0.3502,659.726,632.561,637.572,636.66,639.286,636.671,632.916,677.256,617.439,646.091,30,30,30,80,0,10,1,623,23,1.077422509210599
10,1,1,2,4,16,1,8,1.1582,453.028,456.638,427.344,519.71,532.243,503.244,482.007,498.265,513.819,474.201,100,99,97,99,99,99,0,713,23,-0.4624990030119291
9,1,2,1,3,15.25,1,4,-0.119,566.173,578.704,558.286,576.643,569.786,563.681,547.257,588.947,534.988,522.868,40,48,16,15,85,87,0,436,28,0.27604289875120896
10,1,2,2,4,15.5,1,5,0.079,567.879,527.114,556.062,601.424,555.959,619.822,560.14,529.949,562.693,562.793,26,0,43,31,0,10,3,607,23,0.31396761200009954
9,1,2,2,4,15.33,1,8,0.4024,543.401,569.547,510.161,527.054,537.968,541.412,523.063,544.881,572.381,549.939,2,0,10,70,0,10,0,169,23,0.09104844670911573
10,2,1,1,4,15.58,1,8,0.7638,555.055,527.228,508.544,518.066,506.02,555.411,566.541,548.469,540.235,577.088,100,100,90,80,0,4,1,988,28,0.07506110103271438
10,1,2,2,4,15.42,1,4,0.2974,614.284,562.232,621.305,601.989,598.77,594.681,590.186,578.676,560.319,619.136,10,5,30,10,2,5,1,1004,28,0.607669282663249
10,2,3,2,4,15.42,1,8,0.7321,622.537,586.008,649.584,632.357,580.779,607.757,612.356,606.158,600.339,612.154,15,26,26,86,0,13,0,759,28,0.7747098095471802
10,1,3,2,4,16.08,1,4,0.5278,635.387,574.566,639.825,585.684,643.803,572.369,589.627,618.43,582.756,648.676,51,11,51,53,0,100,2,809,28,0.7548608099218086
9,1,2,2,4,15.33,1,8,0.4568,498.309,477.025,460.126,505.461,440.983,493.765,491.651,473.701,465.691,483.898,30,20,20,15,0,3,0,1070,33,-0.5316377420525806
10,1,2,3,4,15.75,1,8,0.9342,656.254,654.881,677.315,689.465,693.635,692.229,728.973,673.816,722.622,723.047,5,5,30,80,0,3,0,521,23,1.5708237119949815
10,1,3,2,4,16.08,1,4,1.1975,540.452,537.716,531.097,534.059,520.622,559.852,522.791,556.296,570.632,533.6,30,10,30,10,10,30,1,727,28,0.07862109696840111
10,1,1,1,3,15.75,1,9,-0.5207,385.459,394.311,395.28,406.138,473.692,364.678,366.564,382.401,412.801,364.239,16,14,19,3,6,100,0,708,23,-1.3702627626246757
10,2,2,1,3,15.67,1,9,1.5195,695.493,660.909,656.424,619.319,629.439,724.167,675.444,685.934,656.588,589.907,92,92,91,92,92,92,0,568,28,1.2546202613319015
10,1,2,2,4,15.58,1,8,1.2266,649.65,568.462,591.877,673.583,560.596,628.261,589.107,589.711,604.653,646.601,78,0,91,100,3,100,0,376,23,0.7676834084802878
10,2,4,3,4,15.58,1,8,1.129,499.309,554.14,497.596,541.75,540.527,539.366,537.713,510.672,544.072,524.69,45,28,60,75,15,15,0,856,23,-0.03706199635927824
9,2,2,2,3,15.33,1,8,-0.5084,344.056,303.493,373.515,344.578,347.998,382.142,351.718,313.714,287.86,353.92,30,100,30,100,0,10,0,558,28,-1.906372287268998
10,2,2,2,2,15.92,1,4,-0.0892,422.222,388.814,400.763,415.816,427.797,431.21,417.075,433.574,428.109,423.15,2,3,0,3,3,2,2,1006,23,-1.1284055576108623
10,2,2,3,3,16.08,1,4,-0.1402,496.537,494.283,546.644,523.949,523.302,506.072,478.291,510.147,514.375,455.407,31,23,17,22,0,7,0,578,18,-0.27702519767620165
10,1,1,1,2,15.92,1,8,0.3169,396.286,355.714,393.227,399.541,399.289,399.558,396.983,352.406,332.342,372.475,10,0,16,35,13,5,0,960,23,-1.5153804678846428
10,2,4,4,4,15.75,1,8,0.6812,669.59,676.122,687.605,644.139,656.923,699.547,687.549,692.996,695.44,699.924,10,5,33,100,0,10,1,668,33,1.468491788148875
10,2,2,2,4,16,1,4,-0.4961,509.629,590.078,558.656,539.866,575.83,575.697,608.784,627.747,575.287,543.553,73,71,75,77,65,69,52,987,23,0.37407354224803935
10,2,4,3,4,15.67,1,8,0.9907,637.308,647.409,582.926,639.135,618.882,665.165,650.293,702.517,622.201,609.469,11,0,11,9,0,11,0,744,33,1.0377778687948747
10,1,1,2,4,15.83,1,8,0.5348,690.843,639.75,646.03,643.054,637.577,634.736,655.012,622.107,617.7,627.627,30,10,30,10,10,30,1,727,28,1.076405769097829
10,2,2,2,3,16,1,4,-1.1823,434.554,432.232,436.435,443.203,446.644,468.217,453.094,428.479,375.272,456.684,95,95,80,89,61,100,0,324,23,-0.9438579466598545
10,2,2,1,4,16,1,4,-0.2064,566.129,464.521,530.947,547.245,543.435,504.308,528.655,537.553,532.123,551.69,20,25,25,10,10,10,1,642,28,-0.02130306222730118
9,1,2,1,3,15.33,1,8,0.3366,519.158,611.475,592.527,596.748,545.817,582.824,573.208,592.756,547.753,607.493,30,20,20,15,0,3,0,1070,33,0.43740931428102214
10,2,3,4,4,15.92,1,9,0.9701,623.75,611.06,631.707,634.904,640.46,625.897,633.769,649.897,677.477,635.555,70,70,70,70,70,71,10,214,18,1.0270007614717764
10,1,2,2,3,15.67,1,4,-0.027,443.376,480.296,449.794,441.163,448.53,454.461,481.298,428.259,454.992,434.77,30,30,30,31,0,3,0,938,33,-0.8025875546803902
9,1,2,2,3,15.25,1,3,-1.8402,430.502,415.495,378.162,428.177,453.81,387.004,410.809,362.73,436.752,397.565,10,10,10,10,0,52,0,441,18,-1.2150376804246874
10,1,1,1,4,15.83,1,9,0.7434,384.423,428.433,400.086,403.585,392.398,413.898,394.213,399.048,422.688,430.248,100,99,97,99,99,99,0,713,23,-1.2468888734585015
10,2,2,1,3,16.17,1,4,-0.0088,615.545,564.02,647.179,583.568,605.575,627.156,663.674,581.73,643.643,617.739,42,34,44,59,9,23,0,689,23,0.8157834946316243
10,2,3,3,3,16,1,4,-0.1794,627.129,639.763,687.082,619.518,630.648,618.916,623.419,664.147,613.749,600.643,40,22,44,16,2,2,0,796,28,0.9866917024985932
10,2,3,3,3,16,1,2,0.6385,404.937,428.583,394.48,399.506,379.048,386.284,399.321,376.091,410.443,416.222,10,10,40,100,0,8,0,606,23,-1.3202558165611027
10,2,1,1,3,15.42,1,5,0.1999,468.617,449.238,462.239,447.269,510.966,476.253,444.568,449.522,416.727,474.349,10,5,15,10,1,1,0,572,18,-0.7217938731889
10,2,1,1,1,15.67,1,9,0.6612,326.968,341.561,254.882,239.312,299.175,301.217,266.798,362.548,299.703,300.663,70,55,70,50,5,5,4,922,23,-2.3140627191234273
10,1,1,1,4,15.58,1,8,0.587,564.428,585.042,486.237,488.353,526.915,563.606,571.687,529.28,537.047,544.714,10,0,10,10,5,5,0,378,23,0.06990128758371528
10,2,2,2,3,16.08,1,5,-0.6746,672.367,656.355,698.586,703.619,653.735,639.826,641.249,622.994,612.872,615.083,100,100,100,100,2,100,100,436,23,1.1768614838756626
10,1,2,2,4,15.58,1,4,-0.1198,609.787,596.439,609.307,598.572,646.107,613.214,598.388,588.834,636.107,615.085,5,20,79,20,86,99,0,1078,23,0.776685369793967
10,1,2,2,4,15.67,1,4,0.4534,582.495,548.554,577.319,631.979,556.416,588.081,572.753,626.038,600.232,590.799,2,0,10,5,0,10,0,448,18,0.541467142862555
10,1,3,3,3,15.75,1,8,-0.0968,524.524,502.441,520.321,468.324,499.516,519.281,513.19,526.038,531.945,473.34,45,28,60,75,15,15,0,856,23,-0.24642077664319023
10,1,4,2,4,16.08,1,8,1.2339,666.176,687.5,733.257,669.171,679.764,741.609,674.516,707.124,729.126,734.528,30,10,30,10,10,30,1,727,28,1.679114204135588
10,1,1,1,4,16.08,1,4,-0.0918,512.626,508.879,500.193,508.32,501.962,487.246,469.478,522.685,496.223,471.018,0,0,0,0,0,5,0,587,23,-0.34693482975057005
10,1,1,1,3,15.67,1,4,-0.8388,604.782,528.063,581.703,536.921,537.048,549.705,531.462,601.417,521.812,575.545,70,70,70,70,70,71,10,214,18,0.2371488476578567
10,2,3,3,3,15.92,1,9,1.8011,342.67,342.988,386.977,358.029,375.68,385.651,360.58,372.35,364.53,362.336,28,5,10,100,100,80,1,159,18,-1.660300491613915
10,1,2,1,4,16.08,1,4,-0.4112,529.008,496.779,500.856,506.691,520.647,483.141,473.877,510.88,502.311,507.444,17,54,61,39,1,77,0,662,28,-0.29434439695896525
10,1,1,1,3,15.5,1,4,-0.3104,463.663,512.466,448.597,479.534,483.667,533.433,479.817,454.478,478.798,484.757,1,1,50,50,0,10,0,804,38,-0.5030379371049535
10,1,3,1,4,16.08,1,7,0.7438,414.786,435.631,429.506,421.424,427.459,441.489,406.547,428.532,422.766,406.424,40,21,52,47,0,27,0,574,23,-1.083281345207699
10,1,2,1,3,16.17,1,5,-0.3017,498.839,527.638,577.252,486.489,491.072,533.379,507.958,525.553,439.319,453.191,20,0,20,2,0,3,0,593,13,-0.28524660135327945
10,1,1,1,1,16,1,4,-0.5949,425.915,432.326,434.057,414.053,425.993,436.154,397.006,473.433,374.447,425.415,37,32,46,26,10,2,0,887,28,-1.080059935242334
10,1,1,1,4,15.92,1,8,1.5417,576.739,615.495,569.732,634.577,630.81,507.527,579.613,584.382,542.655,587.691,20,10,10,20,10,10,1,808,33,0.49519309449159804
10,2,4,4,4,16.17,1,4,-0.7925,762.458,768.838,842.363,800.693,717.717,758.773,705.341,709.973,772.985,738.961,40,30,40,20,5,1,1,108,23,2.2282202510263294
10,2,4,4,4,15.83,1,8,1.023,547.676,645.336,594.019,626.102,732.773,627.735,613.27,639.985,669.721,659.303,0,0,10,10,0,10,1,513,28,1.0180698108735036
9,1,2,1,4,15.25,1,8,0.8342,540.968,571.174,565.735,497.083,510.618,545.27,570.232,657.5,468.587,553.129,30,20,20,15,0,3,0,1070,33,0.1498778166552162
10,2,3,1,4,16.17,1,4,-0.1478,508.691,514.746,513.137,547.071,486.009,519.543,490.864,480.813,457.529,516.615,10,0,16,35,13,5,0,960,23,-0.2903488172707929
10,1,1,2,4,15.42,1,9,0.4234,486.772,526.236,496.681,463.253,548.533,548.976,550.85,513.844,517.411,509.045,1,1,5,5,5,5,0,493,23,-0.1636815262910398
10,2,1,1,4,15.67,1,8,-0.1367,510.75,494.552,470.163,483.599,522.98,487.65,497.923,530.353,517.971,510.508,5,4,3,60,2,6,3,621,23,-0.29881304005204945
10,2,3,2,4,15.83,1,4,-0.7002,481.619,484.366,537.619,531.93,508.54,519.869,556.181,492.45,493.482,504.813,10,10,10,10,29,9,0,873,28,-0.21405016939316562
10,1,2,1,4,15.5,1,3,-0.1766,685.192,654.282,707.9,633.662,657.568,685.817,653.359,696.294,671.6,700.414,50,6,74,25,57,82,2,700,23,1.4043939069269147
10,2,3,2,3,16,1,9,0.7909,542.311,557.385,527.322,557.441,541.984,525.303,504.022,523.232,577.783,526.251,60,60,75,90,0,100,0,387,18,0.054253746809612674
10,1,2,2,3,15.92,1,4,-1.0106,355.079,353.948,361.056,362.074,346.295,325.951,331.926,325.349,370.437,296.212,5,6,5,3,1,1,1,500,13,-1.8819442734279652
10,1,3,2,4,16.25,1,7,1.754,583.034,578.712,588.571,665.26,601.337,626.622,561.382,643.334,586.923,621.908,10,10,10,10,0,9,0,256,23,0.7215402474482575
10,2,1,1,4,15.5,1,9,0.4604,534.345,552.789,528.83,543.257,532.853,486.686,514.391,498.236,509.415,543.93,30,30,30,30,0,2,1,721,28,-0.08300075967222655
10,1,2,2,4,15.83,1,4,-0.3953,552.121,562.037,554.886,528.352,545.18,475.483,508.937,490.803,566.153,532.004,2,10,17,18,1,61,0,968,28,-0.012542542812881466
10,1,2,1,4,16.17,1,8,1.0508,526.657,579.671,509.662,527.172,527.866,554.007,579.889,558.162,505.82,536.201,51,11,51,53,0,100,2,809,28,0.07708602730047626
10,1,2,2,4,15.67,1,4,1.0869,404.157,372.333,453.369,407.185,367.187,425.428,406.601,444.378,445.779,382.687,100,99,97,99,99,99,0,713,23,-1.2071940742293263
10,2,2,2,4,15.5,1,5,-0.2872,801.001,751.551,773.924,721.908,726.501,699.393,777.815,766.548,748.709,673.529,15,13,79,13,10,20,0,861,28,2.0928293788859995
10,2,3,3,3,15.92,1,4,-0.4051,388.53,418.033,377.222,460.085,429.542,402.186,398.489,447.376,379.307,442.842,5,4,3,60,2,6,3,621,23,-1.1738956152861078
10,2,2,2,4,16.17,1,8,0.0582,484.421,473.325,482.169,480.765,512.022,511.006,483.074,535.077,502.087,479.22,5,6,5,3,1,1,1,500,13,-0.3813215333437767
10,2,1,1,4,16.17,1,8,0.1632,612.358,598.294,599.283,628.188,580.004,656.57,627.15,565.896,608.477,597.993,31,23,17,22,0,7,0,578,18,0.7407273497304119
10,2,3,3,3,16,1,7,-0.1598,422.204,471.11,390.99,417.998,478.286,494.508,417.545,407.991,417.076,440.383,20,0,30,90,0,5,0,754,18,-0.9602655932842178
10,1,2,2,3,15.75,1,4,-0.1878,459.993,432.012,471.122,481.763,457.046,472.34,473.716,434.795,534.046,489.039,25,25,15,50,85,100,10,1010,28,-0.6150814833938791
10,1,4,3,4,16.17,1,8,1.5536,732.754,805.664,764.011,717.377,750.386,778.949,750.794,745.28,760.948,693.666,47,14,90,29,0,4,0,763,23,2.1516830921074526
10,1,2,2,3,15.42,1,8,1.4431,508.085,549.517,512.113,493.759,541.379,561.757,523.834,493.116,523.218,533.799,20,75,30,40,35,60,1,523,28,-0.08585298173764612
10,2,1,1,4,15.42,1,5,-1.1362,351.629,364.835,379.341,319.22,385.508,337.451,372.669,370.315,382.186,361.963,9,17,11,22,3,25,0,938,23,-1.6868984591501852
10,2,2,1,2,15.67,1,8,0.7809,386.097,464.731,436.396,389.311,364.522,376.627,433.359,421.036,380.285,416.669,16,15,71,89,22,23,0,1107,33,-1.2472930549780252
10,1,2,1,4,15.58,1,8,-0.2315,668.444,649.076,641.997,677.051,644.904,623.307,655.448,625.193,642.722,626.288,2,0,10,5,0,10,0,448,18,1.1159864114328348
10,2,3,2,3,15.75,1,8,1.9611,560.888,512.418,517.471,501.593,530.784,506.223,521.026,515.773,534.713,538.072,17,54,61,39,1,77,0,662,28,-0.08814531003690637
10,2,3,3,3,16.08,1,4,-0.7762,496.722,586.053,558.041,537.627,522.9,526.992,511.319,510.835,554.161,552.646,68,68,69,68,23,29,0,432,28,0.028788885803665103
10,2,3,2,4,15.42,1,8,-0.2401,588.609,607.027,578.67,603.073,545.698,575.882,617.491,577.119,583.163,578.177,60,60,75,90,0,100,0,387,18,0.5227205154712861
10,2,2,1,4,15.67,1,4,-0.0899,471.316,509.5,506.053,493.644,477.666,549.806,605.994,467.431,541.299,486.61,30,30,20,50,0,10,0,485,18,-0.21354171348645223
10,2,3,2,4,16.17,1,4,0.9502,621.958,615.47,646.242,595.717,615.843,662.442,677.191,651.521,630.288,662.815,10,10,5,40,35,5,0,98,18,1.0427304690369201
10,1,1,1,3,15.58,1,8,0.7764,336.118,332.437,304.152,338.636,376.643,350.073,373.171,372.325,371.329,371.567,0,0,0,0,0,0,0,147,18,-1.7838496695820065
10,2,2,2,4,15.5,1,4,-1.3882,396.709,339.131,378.574,383.43,390.661,390.429,334.55,420.546,416.891,362.514,80,53,89,89,1,100,5,820,28,-1.5009311031644925
10,2,2,1,4,15.92,1,5,-1.0387,517.233,499.371,548.08,500.31,518.974,521.15,452.004,556.92,456.888,542.129,10,10,10,10,29,9,0,873,28,-0.21472321135691683
10,2,2,3,3,15.92,1,5,-0.3972,620.153,626.698,667.728,679.406,613.515,684.576,663.714,667.297,665.338,727.062,70,70,70,70,70,71,10,214,18,1.2761834369730944
10,1,3,3,4,15.42,1,10,1.7754,749.849,747.373,744.127,801.112,768.332,717.748,732.79,787.545,825.666,761.775,70,10,70,70,3,5,0,260,13,2.286081216924897
10,2,1,1,2,16.08,1,5,-0.9023,409.654,390.788,425.808,401.205,409.569,407.478,402.275,432.003,405.091,394.764,0,0,0,0,0,0,0,147,18,-1.2378799069880637
9,1,4,4,4,15.33,1,8,0.9513,568.413,566.359,587.445,549.065,619.945,563.55,583.966,598.996,570.598,586.358,5,5,30,60,5,8,0,249,23,0.4619838672736999
10,1,2,2,3,15.75,1,4,-1.2025,381.846,325.844,364.364,400.385,397.536,406.693,380.743,370.842,382.535,360.587,20,10,10,10,0,5,2,677,23,-1.5412556819052419
10,2,2,1,4,16.17,1,8,0.8997,651.343,655.825,616.526,596.472,630.396,606.099,588.481,634.542,586.287,580.868,10,16,16,71,3,9,0,642,28,0.8100159886104621
10,1,4,2,4,15.42,1,5,0.0714,686.772,671.779,675.089,670.974,693.014,649.685,725.713,638.263,650.497,641.348,10,30,30,50,80,90,0,765,28,1.3630427440362396
10,1,3,3,3,15.42,1,4,-0.2979,539.475,585.232,572.473,548.519,577.289,570.649,622.878,563.018,563.011,564.592,52,100,99,100,0,90,0,208,23,0.37661808380080786
9,1,2,2,4,15.33,1,8,0.5537,503.589,545.194,531.367,491.553,595.833,541.962,577.179,598.667,556.597,556.773,2,1,1,7,0,4,0,799,28,0.16933167556291456
10,1,2,2,3,15.83,1,8,1.2789,596.342,602.301,673.7,577.994,601.496,615.166,581.308,590.069,630.784,569.884,80,0,40,20,0,10,1,729,28,0.704110502986851
10,1,1,1,4,15.67,1,5,0.9098,575.802,546.35,557.462,597.716,599.444,513.316,567.629,580.593,544.15,546.53,15,20,20,70,0,12,1,364,23,0.29742366368934503
10,1,1,1,4,16.17,1,8,0.8741,555.164,502.109,583.729,517.972,517.669,498.41,565.919,536.362,556.731,482.949,78,0,91,100,3,100,0,376,23,-0.010568874575324051
10,1,2,2,4,15.42,1,4,-0.1599,544.232,604.215,550.364,553.659,593.82,555.004,607.088,546.795,579.814,540.942,10,10,5,40,35,5,0,98,18,0.3455132228665456
